age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
55,M,718,En Couple,4,false,7225 SO 46
34,M,564,Célibataire,0,false,5168 LW 26
47,M,160,En Couple,1,false,3053 ZW 94
42,M,1288,En Couple,3,false,9173 BG 12
71,M,1354,En Couple,1,false,3721 CD 96
52,M,1295,Célibataire,-1,false,6508 VO 24
37,M,929,Célibataire,0,false,2527 KF 74
32,M,585,En Couple,1,false,6315 DE 95
22,F,1065,Célibataire,0,false,1051 XO 46
77,M,801,En Couple,1,false,5395 RN 43
61,Féminin,1289,En Couple,1,false,4592 MF 16
70,F,160,Célibataire,0,false,6302 GC 29
57,M,418,Célibataire,0,false,5648 RM 56
72,M,461,En Couple,3,false,2111 TZ 11
55,M,554,Célibataire,0,false,5778 IQ 51
19,M,429,Célibataire,0,false,7399 MP 92
45,M,566,En Couple,2,false,5067 NZ 62
59,F,216,Célibataire,0,false,3131 ZU 51
73,M,518,Célibataire,0,false,1480 PW 45
55,F,572,En Couple,1,false,2337 MV 86
77,M,180,En Couple,4,false,975 RP 44
66,F,217,En Couple,1,true,2642 MS 93
23,F,525,Marié(e),2,false,9235 EG 12
18,F,536,Célibataire,0,false,1174 SH 97
46,M,972,En Couple,2,?,5615 EE 62
68,F,890,Seule,3,false,3597 IX 19
26,F,588,En Couple,1,false,2231 ZW 71
80,M,1352,En Couple,4,false,5586 YC 27
34,M,494,En Couple,0,false,5020 CO 82
30,Féminin,531,En Couple,1,false,8216 CT 90
59,F,158,En Couple,4,false,7238 QP 91
75,F,1061,Célibataire,0,false,7294 AZ 74
26,M,761,En Couple,1,false,1033 AM 12
21,M,455,En Couple,4,false,4141 JD 48
44,F,707,Célibataire,0,false,7123 ID 30
34,F,580,Seule,3,false,5094 RS 81
42,F,795,Célibataire,0,false,2377 UM 56
23,M,528,En Couple,4,false,7862 BP 57
29,M,229,En Couple,0,true,191 CQ 49
50,F,485,En Couple,1,false,2867 TK 53
43,M,469,Célibataire,0,false,671 DR 87
27,M,832,En Couple,2,true,9933 MG 51
20,M,565,Célibataire,0,false,9278 EV 97
38,F,704,Célibataire,0,false,6880 BO 61
45,M,400,Célibataire, ,false,3468 YZ 25
45,M,545,Célibataire,0,false,2574 VV 32
33,M,721,En Couple,0,false,7362 KP 93
29,M,402,En Couple,1,false,7400 CL 22
62,Féminin,428,Célibataire,0,false,1779 IO 70
23,M,537,En Couple,0,false,7891 SH 47
52,F,434,En Couple,2,true,6333 MD 23
42,F,209,Célibataire,0,false,2980 TP 59
39,F,1104,En Couple,1,false,4471 SE 19
80,F,429,En Couple,0,true,7383 CC 44
71,M,1027,Seule,3,false,1042 XJ 28
23,M,802,En Couple,0,false,5105 SG 32
43,M,434,En Couple,3,false,7754 PM 53
60,F,521,En Couple,2,false,8883 YA 61
28,F,578,En Couple,1,false,8964 CL 51
36,M,512,En Couple,1,true,647 OA 97
23,M,220,En Couple,1,false,6687 GT 35
70,F,228,En Couple,1,false,7330 BJ 16
53,F,519,En Couple,0,false,9429 NU 11
41,M,449,En Couple,0,true,1794 DA 24
29,F,171,En Couple,0,false,4264 GD 27
27,M,434,Célibataire,0,false,5456 DM 92
74,F,249,En Couple,0,false,2695 CS 22
44,F,407,En Couple,4,false,8813 YA 54
33,M, ,En Couple,1,false,2120 VD 43
29,M,423,Célibataire,0,false,5174 IG 41
70,M,167,En Couple,0,false,8285 QG 17
51,F,201,En Couple,3,false,81 WE 66
72,F,799,En Couple,3,false,9553 UC 21
46,F,573,Célibataire,0,false,3262 TT 30
28,F,751,En Couple,1,false,7514 SS 30
45,M,461,Célibataire,0,false,3768 WA 12
65,M,992,En Couple,0,false,1190 LO 57
26,F,593,En Couple,2,false,164 VX 90
59,M,954,Célibataire,0,false,3088 HD 97
78,F,522,En Couple,2,false,111 HZ 36
42,M,561,En Couple,2,true,2505 LV 65
18,M,1373,Célibataire,0,false,1778 SI 40
31,F,509,En Couple,0,true,1713 LT 54
66,M,951,En Couple,2,false,3183 BT 57
65,M,468,En Couple,0,false,2077 KX 96
45,M,236,En Couple,3,true,1506 FH 44
20,M,500,En Couple,2,false,5360 QB 25
33,F,558,Célibataire,0,false,370 BQ 20
29,M,202,Célibataire,0,false,9476 DG 33
31,F,196,En Couple,0,false,4943 IG 42
81,M,573,En Couple,4,false,7056 KL 25
78,M,448,En Couple,1,true,4611 GS 56
41,M,530,En Couple,2,true,9617 MB 67
21,M,528,En Couple,2,true,7235 RJ 75
44,F,426,Célibataire,0,false,1378 NS 93
69,M,194,Célibataire,0,false,7661 HG 34
21,M,460,Seule,3,false,6182 RB 27
27,M,886,En Couple,2,false,3801 QK 27
28,F,583,Célibataire,0,false,4650 WY 86
28,M,461,Célibataire,0,false,2346 ZD 47
53,M,570,En Couple,4,true,7462 MW 14
49,M,883,En Couple,3,false,3308 FS 11
42,M,488,En Couple,1,false,1418 JO 87
67,F,732,En Couple,1,false,1749 DJ 11
45,M,1032,Célibataire,0,false,8355 HE 11
54,M,417,En Couple,1,false,1077 YZ 55
61,F,1112,En Couple,0,false,4853 BM 73
46,M,505,En Couple,1,true,4424 QB 90
19,M,1055,Célibataire,0,false,2623 UO 31
21,M,548,Célibataire,0,false,8112 CS 97
20,M,550,En Couple,1,true,428 CT 13
39,F,401,En Couple,1,false,7293 EL 23
48,F,520,En Couple,4,false,6510 NB 31
68,M,457,Célibataire,0,false,4791 SK 10
60,F,402,Célibataire,0,false,5987 LR 13
30,F,1033,Célibataire,0,false,8655 DU 34
32,F,1119,En Couple,0,false,2338 MN 78
25,M,503,En Couple,4,false,9892 XM 30
42,M,572,En Couple,0,false,3836 YR 55
63,F,424,En Couple,0,false,2330 DE 13
-1,M,414,En Couple,1,false,9485 KY 92
77,M,531,Célibataire,0,false,1233 ZA 40
55,M,893,Célibataire,0,false,6281 YI 95
45,M,428,En Couple,2,true,3414 VB 35
29,M,494,En Couple,3,true,6961 LV 21
23,M,540,En Couple,2,false,4187 LU 33
72,M,573,En Couple,3,true,6542 IX 11
42,M,1296,Célibataire,0,false,9454 TY 30
40,M,1231,Célibataire,0,false,3026 KT 59
49,M,1113,Célibataire,0,false,2394 MM 25
70,M,221,Seule,3,false,2732 HN 73
71,F,213,Seule,2,false,6622 GS 57
60,M,577,Célibataire,0,false,6130 FU 40
23,M,420,En Couple,1,true,3241 PU 52
82,F,406,En Couple,4,false,693 AB 28
75,M,531,Célibataire,0,false,848 WY 83
37,M,164,En Couple,0,false,7154 VG 87
40,F,435,En Couple,4,false,8147 MF 36
20,M,401,Célibataire,0,false,478 HH 29
39,M,465,En Couple,1,false,3021 UQ 17
34,F,888,Célibataire,0,false,2711 FQ 71
23,M,903,En Couple,1,false,1779 ZR 95
82,M,471,Célibataire,0,false,9479 AI 82
48,M,449,En Couple,2,false,8706 PJ 98
44,M,776,En Couple,2,false,1282 QP 46
26,M,457,En Couple,4,false,3026 WU 22
41,M,506,Célibataire,0,false,9108 DI 70
37,M,805,En Couple,1,false,9767 CI 33
19,M,1082,Célibataire,0,false,7317 ZW 18
23,M,550,En Couple,1,false,1100 XX 53
21,M,416,En Couple,1,true,2279 VA 44
21,M,859,En Couple,0,false,2216 VQ 11
59,F,406,En Couple,3,false,3508 RO 56
32,M,428,En Couple,4,false,3034 UO 54
75,M,488,En Couple,2,false,1362 HJ 36
18,M,423,En Couple,4,false,9231 FB 66
23,M,1278,En Couple,4,false,3312 XV 54
43,M,241,Célibataire,0,false,2376 OI 70
23,M,927,En Couple,3,false,1368 PG 11
48,M,492,En Couple,2,false,6422 GA 42
43,M,596,Célibataire,0,false,4157 YP 42
21,F,576,En Couple,1,false,8112 MD 92
44,M,1173,En Couple,4,false,4988 DM 14
52,M,919,En Couple,3,false,265 WU 64
82,M,471,Célibataire,0,false,620 FN 91
28,M,431,En Couple,0,false,8140 ZH 48
28,F,738,En Couple,3,true,2687 EM 76
30,M,535,En Couple,2,false,4801 NS 88
39,F,404,Célibataire,0,false,5249 YX 63
32,M,1203,En Couple,2,false,8167 XG 94
69,M,484,Célibataire,0,false,1589 TM 94
54,M,242,En Couple,2,false,314 LI 95
37,F,554,Célibataire,0,false,2733 ZF 50
81,M,790,En Couple,0,false,3916 TV 68
25,M,513,Divorcée,2,false,5456 PL 60
28,M,561,En Couple,1,false,6429 HA 62
24,M,595,En Couple,1,true,2323 DM 84
73,M,719,En Couple,0,false,2996 GD 77
18,M,549,Célibataire,0,false,5107 DO 29
80,F,483,En Couple,0,false,5861 RC 21
69,M,446,En Couple,0,false,6983 GC 94
18,M,555,En Couple,1,true,2635 LT 55
52,M,959,Célibataire,0,false,3152 KK 20
58,M,1012,En Couple,1,false,2396 IF 67
24,M,976,Célibataire,0,false,1385 BT 74
55,M,405,En Couple,2,false,3066 ML 66
25,M,564,En Couple,1,true,7161 MO 73
25,M,476,Célibataire,0,false,2910 PF 12
18,M,540,En Couple,1,true,5437 PQ 75
46,F,470,En Couple,1,false,9197 JW 18
57,M,505,Célibataire,0,false,3201 XH 88
25,M,484,Seule,2,false,6820 NE 38
70,M,1356,En Couple,3,true,5494 YO 63
40,M,565,En Couple,1,false,5005 MS 83
55,M,456,En Couple,2,false,5674 BL 93
50,M,178,En Couple,4,false,5802 HS 91
58,F,562,En Couple,2,true,6229 CM 42
67,F,941,En Couple,0,false,4982 GH 81
69,M,556,En Couple,2,false,9112 OC 66
84,M,465,Célibataire,0,false,4265 PC 22
31,M,972,En Couple,2,false,6349 CK 57
69,F,433,Seule,1,false,9842 SP 83
36,F,418,En Couple,0,false,2251 ZA 60
76,M,968,Seule,2,false,3356 QE 85
26,M,212,En Couple,4,false,5505 EU 52
20,M,1282,En Couple,2,false,5339 VN 95
67,M,544,Célibataire,0,false,8488 DZ 91
29,F,1214,En Couple,0,false,5534 MP 88
60,M,451,En Couple,3,false,5652 EL 90
74,F,488,Seule,2,false,3244 ZB 23
35,F,546,Célibataire,0,false,3649 AH 42
48,M,857,En Couple,0,false,521 VW 17
19,M,241,Célibataire,0,false,3463 WO 33
24,M,535,Célibataire,0,false,672 GC 32
57,F,1351,En Couple,3,false,8071 FI 48
79,F,155,Célibataire,0,false,3399 PR 49
76,M,418,Célibataire,0,false,8621 RK 21
51,M,231,Célibataire,0,false,3920 WV 14
28,N/D,822,Seule,3,false,1182 YY 85
58,F,535,En Couple,4,false,9236 NX 91
59,M,943,En Couple,2,false,9241 RW 91
25,F,215,Célibataire,0,false,4968 EL 23
62,M,229,En Couple,2,false,4664 RT 85
57,M,435,Célibataire,0,false,2233 VJ 32
21,M,408,En Couple,1,true,3773 LG 24
40,M,480,En Couple,4,false,6721 PE 72
37,F,173,Célibataire,0,false,9639 FY 36
30,M,1244,En Couple,1,false,9394 MY 93
57,M,1349,En Couple,2,false,5308 FM 30
35,M,532,En Couple,1,false,1575 ZY 19
38,M,726,En Couple,3,true,1198 XI 67
56,F,1037,En Couple,1,false,9335 RK 65
47,F,432,En Couple,3,false,5673 CD 23
39,Féminin,572,En Couple,1,true,4852 TH 12
48,F,1008,En Couple,2,false,5888 YM 57
55,M,177,En Couple,2,false,9829 FL 90
75,M,1384,En Couple,2,false,6116 AQ 53
24,F,1140,En Couple,4,false,5602 IO 52
54,M,228,En Couple,3,false,8815 TZ 87
40,F,430,En Couple,0,false,1110 LD 47
43,M,1092,En Couple,2,false,291 GR 47
27,F,553,Célibataire,0,false,7723 ND 38
35,M,518,En Couple,1,false,1709 AW 16
31,F,161,En Couple,2,false,1300 ML 88
25,F,553,Célibataire,0,false,8133 WU 94
82,F,780,En Couple,0,false,8028 IP 79
29,M,466,En Couple,3,true,7597 DU 14
83,M,503,Célibataire,0,false,4585 ZX 60
42,M,573,En Couple,1,true,3472 NW 79
74,F,551,En Couple,3,false,621 HX 30
51,M,594,En Couple,0,true,4306 US 14
27,M,727,Marié(e),0,false,1248 UT 95
18,M,1317,Célibataire,0,false,499 IQ 33
58,M,579,En Couple,0,false,4553 HC 92
83,M,566,Célibataire,0,false,4269 JS 93
18,M,407,Célibataire,0,?,1892 NJ 75
50,F,215,En Couple,4,false,931 QW 92
73,M,211,En Couple,0,false,1771 WG 35
79,M,999,En Couple,1,false,9283 SS 27
78,M,920,Célibataire,0,false,5152 EM 30
38,M,743,En Couple,2,false,3410 EI 38
42,F,597,Célibataire,0,false,5470 XH 25
51,M,505,Célibataire,0,false,5844 AY 68
57,F,1328,En Couple,1,false,9276 EG 59
31,M,496,Célibataire,0,false,7842 SX 29
40,M,211,En Couple,2,false,8523 XD 77
24,M,1275,Célibataire,0,false,5075 SF 45
27,F,491,En Couple,1,true,9653 UW 81
44,F,1273,Célibataire,0,false,3478 QS 49
52,M,1341,Célibataire,0,false,4606 UC 53
42,M,1204,En Couple,1,true,7524 EY 70
39,M,1270,En Couple,2,false,7173 CE 52
70,M,1199,Célibataire,0,false,1712 PD 97
42,M,571,En Couple,2,false,113 KR 85
21,M,1346,Célibataire,0,false,536 QL 84
32,F,230,En Couple,4,false,7685 QI 28
52,M,213,Célibataire,0,false,6819 PS 52
24,F,921,En Couple,0,false,1182 QQ 26
23,M,239,En Couple,1,true,7378 NX 98
58,M,508,En Couple,2,true,5761 LH 32
38,M,540,En Couple,0,false,8497 NL 56
48,M,194,Seule,2,false,4000 UK 76
27,M,422,En Couple,4,false,1396 RD 22
54,M,574,En Couple,0,false,7267 OC 92
44,M,176,En Couple,1,false,3708 JY 92
28,F,1382,Célibataire,0,false,1681 DF 86
24,M,1197,Célibataire,0,false,7154 OH 82
58,M,555,En Couple,4,true,4294 OC 30
40,M,1130,Seule,1,false,9304 EY 17
26,M,583,En Couple,2,false,556 YA 23
35,M,1056,Seule,2,false,9885 ZJ 65
75,M,553,En Couple,3,false,6756 MV 90
37,F,422,En Couple,4,false,2727 SM 35
18,M,847,En Couple,4,false,2747 TZ 18
23,M,447,Célibataire,0,false,3511 ZX 34
18,M,856,En Couple,0,true,7784 YX 62
22,F,1336,En Couple,1,false,3978 EM 56
32,F,556,Seule,1,false,5098 IA 38
28,M,174,En Couple,2,false,5797 WW 19
43,M,496,Célibataire,0,false,8363 SW 52
28,M,188,En Couple,1,false,118 DQ 94
25,F,412,En Couple,3,true,5985 NH 40
23,F,547,En Couple,0,false,7159 BF 87
39,M,1233,En Couple,0,false,6394 KX 84
41,F,414,En Couple,0,false,6092 PO 52
45,F,484,En Couple,1,false,9085 JW 90
28,M,490,En Couple,0,false,2737 XE 53
55,M,708,En Couple,2,false,2717 QW 44
21,M,490,Célibataire,0,false,6878 WX 48
36,Masculin,182,En Couple,2,false,135 IG 97
39,M,451,En Couple,2,false,3349 WS 43
24,F,512,En Couple,2,true,560 TG 73
80,F,216,Célibataire,0,false,6704 OS 77
70,M,158,Célibataire,0,false,8665 AP 27
66,M,560,Célibataire,0,false,9333 WL 98
80,M,1258,En Couple,2,false,2509 MI 67
47,Masculin,537,Célibataire,0,false,1875 JH 13
29,M,212,En Couple,3,false,3263 EQ 94
77,M,540,Célibataire,0,false,7572 UO 14
20,M,426,En Couple,2,false,575 ZX 95
81,F,548,En Couple,2,false,4123 UH 89
20,M,499,Célibataire,0,false,6979 HK 67
41,F,579,En Couple,1,false,6565 NT 83
36,M,565,Célibataire,0,false,4479 KW 81
39,M,1390,Célibataire,0,false,7290 XP 44
55,F,170,En Couple,4,false,7871 OX 59
24,M,416,Célibataire,0,false,5322 CB 40
54,M,860,En Couple,0,false,9066 SU 50
72,M,1022,En Couple,0,false,545 RX 30
46,F,549,En Couple,4,false,7454 LH 30
31,M,176,Célibataire,0,false,9125 AM 11
-1,F,172,En Couple,2,false,2376 OM 49
66,F,1092,En Couple,3,false,4676 QQ 49
28,M,482,En Couple,3,false,8715 EU 48
25,M,1017,Célibataire,0,false,8809 UH 13
21,M,969,En Couple,2,false,8069 DC 88
45,F,219,En Couple,0,false,1046 XP 26
20,F,1041,En Couple,4,false,735 JN 41
24,M,484,Célibataire,0,false,1129 KE 76
63,M,1364,Célibataire,0,false,6363 PB 38
81,F,725,Célibataire,0,false,1464 UA 80
18,M,494,Seule,1,false,6246 NV 62
28,M,423,En Couple,0,false,4230 KK 74
62,M,169,?,4,true,1701 CK 20
78,M,585,En Couple,0,true,1342 KD 56
23,M,401,En Couple,1,false,25 TK 67
72,M,159,Seule,1,false,7620 EL 38
81,F,151,Célibataire,0,false,6109 KN 91
20,M,551,En Couple,3,false,4425 UW 79
24,M,434,Célibataire,0,false,6420 CK 72
81,M,429,Célibataire,0,false,453 QW 73
56,M,1147,Célibataire,0,false,5181 ND 67
77,M,568,En Couple,4,false,8717 DB 77
46,F,173,En Couple,0,true,5473 UH 14
70,F,965,Célibataire,0,false,7724 HD 17
35,N/D,499,En Couple,1,false,6801 LY 90
53,F,922,En Couple,3,false,9115 SR 17
53,M,535,En Couple,3,false,9770 EG 45
24,M,248,Célibataire,0,false,4603 OD 54
41,M,1014,En Couple,2,false,4050 MA 22
39,F,200,Célibataire,0,false,4550 WV 67
20,M,497,En Couple,3,false,8730 VL 72
72,F,448,Célibataire,0,false,9124 VO 78
54,M,780,En Couple,2,false,6011 LH 60
21,M,504,Seule,1,false,4402 QH 21
42,M,213,En Couple,2,false,7787 LV 38
28,F,536,En Couple,?,false,1898 LL 67
42,F,454,En Couple,1,false,9735 YS 81
56,M,205,Célibataire,0,false,8127 HR 14
40,M,494,En Couple,2,false,5736 RD 54
31,M,736,En Couple,2,false,4879 DE 14
64,M,728,En Couple,2,false,6192 EK 88
80,M,221,En Couple,0,false,3905 CY 55
60,F,527,Célibataire,0,false,8443 VC 29
39,M,489,En Couple,1,false,8614 SW 10
42,F,470,En Couple,1,true,8017 OC 95
19,M,851,Célibataire,0,false,8394 HF 58
30,M,447,En Couple,2,false,6848 VG 60
52,F,188,En Couple,4,true,5474 GD 54
27,M,553,Célibataire,0,false,9091 TI 95
53,F,750,En Couple,0,false,5229 WW 95
38,M,1052,En Couple,2,false,2799 QZ 55
30,M,195,Célibataire,0,false,4837 VF 45
24,F,479,En Couple,0,false,4787 DJ 44
59,M,512,En Couple,1,false,2541 SN 58
38,M,197,Seule,3,false,5317 PZ 55
23,M,572,En Couple,4,false,2130 KV 59
80,M,526,En Couple,1,false,137 VR 79
61,M,592,En Couple,4,false,699 OR 40
65,M,1309,En Couple,1,false,3451 DX 73
24,F,186,En Couple,4,false,7626 GY 10
34,M,1040,Seule,1,?,113 NK 39
20,F,1377,Célibataire,0, ,4282 QH 81
40,M,963,Célibataire,0,false,2987 LH 16
79,M,730,En Couple,4,false,8049 RR 81
32,M,831,En Couple,4,false,8517 TZ 96
70,F,774,En Couple,4,false,3997 IO 67
20,M,437,Célibataire,0,false,1234 EW 52
43,F,211,Célibataire,0,false,8440 JW 86
38,M,233,Seule,1,false,544 PE 80
30,M,496,En Couple,0,false,726 LP 74
51,M,216,Célibataire,0,false,9879 AI 95
26,F,1381,En Couple,3,false,9300 WX 38
79,M,216,Célibataire,0,false,3579 ZT 41
51,F,486,En Couple,3,false,4664 ZO 13
79,M,518,En Couple,4,true,3896 KF 80
57,M,584,Célibataire,0,false,2869 WB 51
22,M,1150,En Couple,0,true,2419 SY 81
37,M,502,En Couple,1,false,1781 WF 37
81,M,1018,En Couple,0,false,45 VP 52
32,F,597,En Couple,2,false,4319 DS 63
41,M,243,En Couple,0,false,5040 KD 83
18,M,571,Célibataire,0,false,3216 WH 11
34,F,489,En Couple,2,false,7489 VT 42
71,M,1262,En Couple,1,false,19 IG 78
43,M,415,En Couple,2,true,1662 MC 22
42,M,474,En Couple,1,true,5435 YY 21
23,M,513,Célibataire,0,false,1312 HA 76
28,M,1121,En Couple,3,false,2230 KO 12
39,M,196,En Couple,1,false,7751 LV 76
36,M,516,En Couple,3,false,4809 CU 21
36,F,534,En Couple,4,false,674 KD 56
20,M,426,Célibataire,0,false,1512 VT 58
40,M,513,En Couple,4,false,5398 EJ 64
32,M,1110,En Couple,4,false,7212 KK 12
18,F,1246,En Couple,1,false,3188 PI 46
22,M,514,En Couple,1,true,4380 ZO 68
26,F,456,Célibataire,0,false,2981 QS 27
37,M,-1,En Couple,0,false,9063 MQ 32
56,M,457,Célibataire,0,false,6335 MA 46
77,F,985,En Couple,3,false,1078 JN 40
77,M,179,Célibataire,0,false,1935 PX 74
31,M,944,En Couple,4,true,8460 WU 27
19,M,503,En Couple,3,false,4877 DN 89
24,M,763,Célibataire,0,false,7399 UG 59
53,M,449,En Couple,4,false,8845 CR 23
41,M,1384,Célibataire,0,false,3966 FX 92
46,M,515,Célibataire,0,false,5034 NF 28
28,M,1363,En Couple,0,true,8226 LJ 26
50,M,496,En Couple,2,false,5275 DB 44
44,M,191,En Couple,4,false,447 PC 16
26,M,417,En Couple,2,false,1584 GK 69
20,F,992,En Couple,4,false,282 AJ 96
20,M,492,En Couple,3,false,4420 UR 18
39,M,175,Célibataire,0,false,9458 WU 18
18,M,246,En Couple,2,false,7802 WF 79
22,M,211,En Couple,0,false,752 ZN 26
57,F,444,En Couple,2,false,705 NR 62
20,M,517,Célibataire,0,false,6472 GN 94
73,M,568,En Couple,0,false,2689 PZ 93
74,M,571,Célibataire,0,false,9480 ZS 34
18,M,424,Seule,1,false,9485 CB 83
21,M,558,En Couple,3,false,9686 GT 14
46,M,1065,En Couple,2,false,7920 CT 10
30,M,542,Célibataire,0,false,7668 TR 32
42,F,469,En Couple,4,false,6786 GS 18
79,M,156,Célibataire,0,false,733 NT 91
69,M,744,En Couple,4,true,8211 UJ 81
20,M,418,Célibataire,0,false,7078 DV 81
22,M,183,Célibataire,0,false,9708 LT 44
43,F,801,En Couple,0,true,8592 SC 11
39,F,400,En Couple,1,true,1106 QE 43
31,M,536,Célibataire, ,false,3682 OV 36
22,M,180,Célibataire,0,false,196 US 15
81,M,152,En Couple,0,false,8720 QB 30
33,M,560,Célibataire,0,false,8090 JY 43
30,F,459,En Couple,0,false,6025 RW 43
20,F,1021,En Couple,0,false,165 QS 48
69,M,168,Célibataire,0,false,7810 YS 39
83,M,1354,En Couple,1,true,8468 SS 45
55,M,453,En Couple,3,false,9630 SU 82
58,M,1219,Célibataire,0,false,9674 WL 21
61,M,488,En Couple,4,false,9911 OM 74
49,M,512,En Couple,1,false,8810 HN 63
24,M,594,Célibataire,0,false,6691 MJ 77
38,M,1120,Célibataire,0,false,6190 TA 79
47,M,905,En Couple,0,false,2369 WT 20
52,M,193,En Couple,2,false,3128 DU 53
80,M,478,En Couple,3,false,7035 FD 44
34,M,848,En Couple,4,true,8345 VK 45
33,M,231,Célibataire,0,false,8340 CI 35
52,M,1345,En Couple,4,true,5544 YH 26
44,M,439,En Couple,2,false,8601 QE 84
38,Masculin,193,En Couple,3,false,664 HM 44
40,F,188,En Couple,0,false,5185 HU 19
71,M,562,En Couple,2,false,3413 SQ 88
27,M,413,En Couple,2,false,6991 MJ 37
41,F,578,En Couple,4,false,564 TS 23
19,F,1035,En Couple,2,true,2764 HV 53
59,F,590,En Couple,2,true,824 GP 73
62,M,422,En Couple,0,true,1727 MI 91
20,M,517,Célibataire,0,false,537 LM 52
18,F,749,En Couple,3,false,167 BD 52
24,F,585,En Couple,0,false,7804 JZ 13
18,M,428,En Couple,3,true,2092 RX 33
65,F,1314,En Couple,1,true,8896 VC 57
33,M,211,En Couple,1,false,9171 ON 58
22,F,579,En Couple,4,false,9549 LQ 67
39,M,181,Célibataire,0,false,9305 FU 15
29,M,578,En Couple,3,false,7892 GR 17
51,M,163,En Couple,3,true,8709 HS 83
82,M,435,Célibataire,0,false,115 RR 18
78,M,1319,Célibataire,0,false,7288 MF 30
40,M,750,En Couple,0,true,5744 CN 11
25,M,1184,En Couple,3,false,8413 EM 13
26,F,1257,En Couple,4,false,4171 JD 84
54,M,488,En Couple,3,true,219 CS 76
24,Homme,975,En Couple,4,false,3886 ST 58
62,F,1105,Célibataire,0,false,4800 XX 84
42,M,1353,Célibataire,0,false,7374 LT 40
58,F,579,Célibataire,0,false,261 KO 71
78,F,488,En Couple,2,false,6873 PG 15
72,M,481,Célibataire,0,false,8894 CK 65
51,F,920,Célibataire,0,false,5399 UN 94
48,F,513,Célibataire,0,false,7368 XZ 13
77,M,500,Célibataire,0,false,5482 IN 21
56,M,562,En Couple,0,true,8923 XG 53
50,M,544,En Couple,3,false,1440 VD 87
19,M,527,En Couple,3,false,3304 XT 73
68,M,496,Célibataire,0,false,6749 ZE 59
20,M,1023,En Couple,4,false,9786 WZ 27
37,M,574,Célibataire,0,false,2004 EM 91
76,F,1389,En Couple,1,true,3974 UG 93
43,F,570,En Couple,2,false,4109 ZF 89
53,F,180,En Couple,0,false,9756 RJ 62
39,M,735,En Couple,3,false,5357 MK 92
56,M,563,En Couple,0,false,5669 VG 72
22,M,403,Célibataire,0,false,7795 MV 18
57,M,492,En Couple,4,false,8485 ON 10
38,M,169,Seule,3,false,7222 LE 30
28,M,538,En Couple,2,true,3848 JH 19
42,M,193,En Couple,1,false,8874 TM 89
35,M,193,En Couple,3,false,1830 LD 34
21,M,176,En Couple,0,false,6010 TM 54
26,M,993,En Couple,1,false,1056 FK 34
43,M,213,En Couple,3,false,4028 OJ 35
52,M,408,En Couple,1,false,7650 BS 32
42,M,874,En Couple,2,false,5074 NA 30
79,M,503,Célibataire,0,false,6081 FH 66
57,M,246,En Couple,1,true,1829 XJ 40
25,M,569,En Couple,4,true,8284 AQ 20
65,M,802,En Couple,1,false,570 YA 98
33,M,942,Célibataire,0,false,8413 HR 89
36,Homme,558,En Couple,0,false,3214 QR 68
57,F,503,En Couple,2,false,7 RD 22
50,M,497,Célibataire,0,false,3275 IW 94
82,F,1061,En Couple,2,false,6406 YO 23
84,M,244,Célibataire,0,false,4963 MT 50
18,M,759,En Couple,2,true,6068 BP 92
40,F,871,En Couple,0,false,1265 OL 21
46,M,801,Marié(e),4,false,2208 LM 61
53,F,480,En Couple,4,false,7053 PR 24
44,M,454,En Couple,1,false,7446 LV 50
20,M,207,En Couple,1,false,5254 QS 73
57,F,179,Célibataire,0,false,1084 IB 23
19,F,491,En Couple,1,false,4647 SF 71
54,M,506,Seule,2,false,1504 GE 67
53,M,1213,Seule,1,false,8276 GC 38
20,M,1046,En Couple,1,false,733 TP 35
39,M,910,En Couple,0,false,6220 UA 63
61,M,443,En Couple,4,false,3300 BO 32
23,M,421,En Couple,3,true,390 BL 87
41,M,538,Seule,2,false,8533 KU 15
29,F,1241,En Couple,4,false,3477 MA 27
82,M,458,Célibataire,0,false,3845 ZZ 56
74,Femme,216,En Couple,1,true,3782 CC 69
70,M,565,En Couple,1,false,9287 UV 82
42,F,536,Célibataire,0,false,7103 EM 85
55,F,422,En Couple,3,false,2438 DD 20
41,F,414,En Couple,4,true,5375 ZF 65
39,M,1051,En Couple,2,false,8774 AQ 64
51,F,420,En Couple,3,false,1202 XP 21
56,M,871,Célibataire,0,false,1080 KN 31
20,F,467,En Couple,4,false,4140 ZM 85
44,F,1172,En Couple,1,false,8564 WU 97
28,F,486,En Couple,0,false,2443 DU 74
44,M,528,En Couple,4,false,4654 SQ 82
26,M,158,En Couple,0,true,1910 CH 62
75,M,433,Seule,1,false,3443 IN 60
60,M,491,En Couple,1,false,338 TJ 92
82,M,881,En Couple,3,false,3595 FM 49
48,M,508,En Couple,1,true,5913 EZ 42
25,F,1191,En Couple,4,false,3574 TG 10
77,M,166,Seul,0,false,5555 RK 20
24,M,165,En Couple,1,false,2241 EK 76
27,M,212,En Couple,3,false,3631 ZU 60
26,M,408,Seule,2,false,1728 AN 30
69,F,446,Célibataire,0,false,1816 DN 98
43,F,1362,En Couple,0,false,1987 JL 27
49,M,592,Célibataire,0,false,6386 JZ 30
64,M,595,Célibataire,0,false,3059 QF 94
48,M,402,En Couple,2,true,4683 XZ 73
47,M,758,Célibataire,0,false,2611 RZ 98
